gene_name,log 2 FC,orginial p,adjusted p
COL8A1,3.326269573452146,6.991215428046722e-27,0.0
GPR37L1,-1.364280437750851,7.18869418918774e-27,0.0
TPM4,2.43654556716278,7.543438575296527e-27,0.0
PCDH7,-2.6496321087719723,7.738546580782539e-27,0.0
LAMA5,1.859300189266304,7.839162617309532e-27,0.0
CRYAB,1.1399643096690946,8.79627309345805e-27,0.0
H2BC12,4.01936012913399,9.509548287811295e-27,0.0
POU6F2,-2.1044815894959124,9.802782459319115e-27,0.0
CEBPB,2.8092008803280373,1.0101810236967282e-26,0.0
FLJ16779,-1.3556669920453335,1.0337579486285738e-26,0.0
TAF6,2.476913844986216,1.1385109717248576e-26,0.0
OLFM1,-2.3943521143413466,1.1818470841075918e-26,0.0
MT1E,2.006718350273309,1.208308786893675e-26,0.0
DOK6,-2.59594560345561,1.2425166647684889e-26,0.0
ATP5F1E,1.3380066646271511,1.2549738459659669e-26,0.0
GAP43,1.7727171876338585,1.3365395051763353e-26,0.0
BEX5,-4.25891906820534,1.5324552240091718e-26,0.0
HOTAIRM1,4.572893812465633,1.6387205902631328e-26,0.0
RPS5,1.4114614394834795,1.6448348808897384e-26,0.0
PALM,-2.7815464228008473,1.8007539200093294e-26,0.0
TMEM132A,1.9480903717578313,1.898761373441608e-26,0.0
PRKACB,-2.100925161883292,2.2465085991646708e-26,0.0
NFKBIA,2.0145904443928138,2.4907629597510735e-26,0.0
SLC1A3,0.9114857340132883,2.759836032602386e-26,0.0
PKM,1.594080488252292,2.808118403336692e-26,0.0
SLC2A13,-2.7744776953612114,2.996356849941925e-26,0.0
VEGFA,3.934038550653818,3.087095783241427e-26,0.0
TIMP1,2.771858670358034,3.2453860916374075e-26,0.0
ST6GAL1,-3.3519849063772136,3.381023630836716e-26,0.0
SPOCD1,4.418836187720875,3.383540383893047e-26,0.0
WTAP,2.2671276207491347,3.845590226892785e-26,0.0
RPS15A,1.4654117126890438,4.057753227524656e-26,0.0
ELOVL2,2.858958384839151,4.1491991721085115e-26,0.0
CHRM1,-3.574777274812711,4.244671478047456e-26,0.0
CRNDE,5.080083903449665,4.266459131845623e-26,0.0
KCNA2,-1.8099010845901848,4.7749788964197264e-26,0.0
RNF150,-2.3342352843392056,5.0006311439718834e-26,0.0
CCL2,8.217265528721958,6.414473122316617e-26,0.0
CNRIP1,-2.5253805807376892,7.317335453844007e-26,0.0
RPS17,1.7596976114541774,8.899856048408763e-26,0.0
SYNGR1,-2.4721645989980927,9.184309712357901e-26,0.0
SRP14,1.205957789960403,9.479555405018685e-26,0.0
BRI3,1.758458538162786,9.63058056790932e-26,0.0
CNN3,1.4128573148930001,1.0530926945838169e-25,0.0
EPB41L3,-4.012856224252188,1.0589550350152093e-25,0.0
DGCR6,-2.924524397143352,1.0633364601832086e-25,0.0
TMEM106C,3.4876287832465294,1.132552445696321e-25,0.0
GPR37,0.9533706134974209,1.1396950800413842e-25,0.0
LSM5,1.9102576959994615,1.1629268801317179e-25,0.0
MACROH2A2,-4.777470667963691,1.1799590506294455e-25,0.0
RPL37A,1.3968633973036908,1.223928269779229e-25,0.0
RPL18A,1.5258063231238859,1.4204289290769497e-25,0.0
OCIAD2,3.0627993414710155,1.541926544072457e-25,0.0
STON2,1.6250546030846587,1.5490506422709384e-25,0.0
ERBB3,-3.2948825295514115,1.5817527661556623e-25,0.0
ST8SIA3,-2.4421643389080407,1.6108210289868636e-25,0.0
EXTL1,-3.3485957687741696,1.8499354076283751e-25,0.0
TUB,-2.124223653332735,2.3018435759119093e-25,0.0
FRMD4A,-2.254494187014909,2.3276377235666476e-25,0.0
RPL29,1.3260002630985224,2.4730837870933217e-25,0.0
CYTOR,1.911864873385147,2.5040437354411497e-25,0.0
CDKN2B,2.9234497335676815,2.5168236209362035e-25,0.0
GSTM5,-4.388854877613996,2.908527484005597e-25,0.0
KIF13A,-2.5939002746792217,3.287915683529595e-25,0.0
CACNG5,-3.8458788335250915,3.6104557268395134e-25,0.0
ENO2,2.1248192631297194,3.7467988233548235e-25,0.0
FZD7,3.0705868257507505,4.0033947868394696e-25,0.0
PSAT1,-1.4991789786462764,4.121378577857846e-25,0.0
SPEG,3.0043057233015142,4.290586392910964e-25,0.0
CCDC80,2.6481938083928522,4.613253768561801e-25,0.0
TPST1,1.8487911137077835,5.28767515118937e-25,0.0
CRISPLD2,-3.8370108960618188,5.346162205295573e-25,0.0
OST4,1.5254010817983692,5.833024110488991e-25,0.0
TRIM47,2.326504024369946,5.97741189127455e-25,0.0
TRAK1,-2.2494578341431826,6.849539476150203e-25,0.0
LSM4,1.6670550468447918,7.02521612703123e-25,0.0
IFITM2,2.353292959574508,7.142711228776907e-25,0.0
YAP1,2.9429727932111343,8.730445482327475e-25,0.0
KCNH8,-3.2177407508329976,9.69446378541478e-25,0.0
TMEM229A,2.1588638643360687,1.0733370891450564e-24,0.0
COL11A1,-1.9287694356564702,1.1560534105545142e-24,0.0
UBE2H,1.4824724402062608,1.4212698360423317e-24,0.0
UBL5,1.2936570737146926,1.4229545975827295e-24,0.0
KCNIP1,-2.3156969623107906,1.5851224904318078e-24,0.0
SOCS3,2.658123360452251,1.6435585310033989e-24,0.0
LRP4,-2.278172389689596,1.733940824913737e-24,0.0
UPP1,3.422888520789918,1.734363688010063e-24,0.0
SAMHD1,-3.248191311601069,1.8075434214804654e-24,0.0
SORBS2,-3.0769877393751908,1.9657285504775855e-24,0.0
WFDC1,-3.718369657369891,1.9840596893071885e-24,0.0
DDX17,-1.427535453395548,2.34714557856341e-24,0.0
IQGAP1,2.3567559947048062,2.623082487440272e-24,0.0
GABRA3,-3.7407114435146824,2.720583795731861e-24,0.0
KCNK1,-4.48440095908508,2.720583795731861e-24,0.0
SDHAF3,3.3949439193977216,2.966600292909876e-24,0.0
MGP,6.880066343197251,3.0306159294201168e-24,0.0
ADAM9,2.332290672273788,3.059210932589361e-24,0.0
SERPING1,2.242527734797693,3.1231182014767952e-24,0.0
CHRNA4,-1.803073274272444,3.1364122941584454e-24,0.0
SYBU-AS1,0.9833365600067899,3.242288475007402e-24,0.0
GPR162,-2.164830339103675,3.783340431798494e-24,0.0
PIK3IP1,-3.765995122691874,4.353642159964246e-24,0.0
LOC728715,-5.206142382395859,4.358215598519594e-24,0.0
B4GALT6,-3.9151252243060557,4.783692745244949e-24,0.0
SLC39A8,3.5873661790065157,5.08024177316476e-24,0.0
MEST,2.4098707679234637,5.133365218638151e-24,0.0
PODXL2,-2.471835167161903,5.508072565317758e-24,0.0
SH3BGRL3,1.8601029421485944,6.31426798531233e-24,0.0
TPM3,1.4399996881601242,6.321178283534842e-24,0.0
MAP3K1,-3.3903757085142177,7.090395817882346e-24,0.0
RPL17,1.5860897828916205,7.301088028147153e-24,0.0
RPL37,1.3263133457227039,7.318188378742751e-24,0.0
SQSTM1,1.649393584599823,7.55884183127159e-24,0.0
SNX10,2.7634325863015476,7.774717738211433e-24,0.0
KLF12,-2.1568273594761673,8.14574479196394e-24,0.0
RPL36A,1.7773101689688133,8.612906756351535e-24,0.0
DDX56,1.75843175408319,9.360861199097137e-24,0.0
ARHGEF26,1.7001262743493504,1.0010597147488911e-23,0.0
AJAP1,-2.2942683842435363,1.1495425384700557e-23,0.0
FN1,2.8711309632657542,1.2587590667686204e-23,0.0
CASKIN1,-2.452082032164176,1.2701698300750032e-23,0.0
GOLIM4,1.6597177353326291,1.4240759488659615e-23,0.0
HSPA12A,-2.8227897337077015,1.4355102258736708e-23,0.0
RCBTB1,-3.341426145553223,1.4642280213167364e-23,0.0
PIP4K2A,-2.7390045996422985,1.4680352985995505e-23,0.0
FLRT1,-1.7592046731410496,1.519724668304218e-23,0.0
ZFP36L2,1.6056099724524893,1.6159504260774474e-23,0.0
SNRPB,1.5657470675279799,1.7168516270679695e-23,0.0
PGAP4,-3.9428557660888996,1.7210851291805985e-23,0.0
GYPC,-3.46291969725996,1.794642372595104e-23,0.0
GRIA4,-2.6926601438416635,1.7949618223690743e-23,0.0
CARD16,4.5355095055481645,1.7979197798849057e-23,0.0
PRKCB,-3.363833423776724,1.8588916285404634e-23,0.0
SPON1,-4.2402719582912285,1.8830850638389294e-23,0.0
CDH10,-2.3665547556944957,1.9504602284880653e-23,0.0
PLEKHB1,-1.4331759222122455,2.026323098310679e-23,0.0
SMOX,1.4980913643692317,2.028286182026015e-23,0.0
IFT22,1.7054976931340853,2.2744163603511958e-23,0.0
PLAAT4,2.5122133457242377,2.275696820442745e-23,0.0
ATN1,1.389990428259056,2.300332504606636e-23,0.0
RPL27A,1.2424193963805723,2.3185685687464226e-23,0.0
HMG20B,1.5246903421899913,2.3380554638619563e-23,0.0
PRDX6,1.6082071740424855,2.783045812163188e-23,0.0
DAD1,1.3539667304698957,2.7870167649937225e-23,0.0
UQCRQ,1.1842789865482861,2.977624497537185e-23,0.0
PDAP1,1.3924140058787475,3.3954216127171663e-23,0.0
AHNAK,1.4976118995505165,3.4305190218735386e-23,0.0
H2AC19,2.6072542899926674,3.52837685030523e-23,0.0
FAM174C,2.3427709406949084,3.555548179618469e-23,0.0
STAC,4.418303473173111,4.0464599522688484e-23,0.0
GPM6A,-1.2514414379480752,4.135740595629928e-23,0.0
MIR4435-2HG,2.5963319163170335,4.4754544974769907e-23,0.0
ANGPTL2,-2.553780062362042,4.509632911664908e-23,0.0
PAICS,1.7277940614233929,4.5629230061003105e-23,0.0
FAM89A,-4.456617056275929,4.8682204664444596e-23,0.0
CORO2B,1.3196187563666493,5.35558380974845e-23,0.0
RPS7,1.4916867633277346,5.430482696938734e-23,0.0
RPS27,1.2708487900532035,5.604037277359967e-23,0.0
MYL12A,2.1238664570021704,5.694979549170347e-23,0.0
GRIA3,-2.3250366304557892,6.028744351161064e-23,0.0
ZNF488,-4.028170889210001,6.090300407020962e-23,0.0
RGS2,3.080775741730032,6.263646343376912e-23,0.0
SLC39A1,1.7115366307795412,6.378480640053571e-23,0.0
SEPTIN3,-2.846683750518193,6.43978916331259e-23,0.0
PHPT1,1.5079639093893014,6.55352133053012e-23,0.0
OPHN1,-0.7744315227178571,7.696597156251935e-23,0.0
SYT11,-1.2082725229145779,7.763746388623548e-23,0.0
RUNDC3A,-2.922600975800894,8.277158236731177e-23,0.0
HOXA4,4.497320893052881,8.554922837791406e-23,0.0
RGMA,1.7200221829928426,8.835265581853792e-23,0.0
MDK,2.137525297183057,8.93140992836042e-23,0.0
COPS6,1.458592291678035,8.984341468941673e-23,0.0
RALBP1,1.4369127689222096,9.710658737067005e-23,0.0
MYRF,-3.752666850811688,9.827525587152166e-23,0.0
TSPOAP1,-2.139322258221897,1.0363237866700092e-22,0.0
LAMTOR4,1.4185569849972999,1.0539301334287451e-22,0.0
CYSTM1,2.0290996203560843,1.0962488003534902e-22,0.0
DLL1,-3.03007933111137,1.108045182155513e-22,0.0
SATB1,-2.740330677402033,1.111545710962657e-22,0.0
COL28A1,3.727219304492295,1.2326949764128499e-22,0.0
FBXO2,-4.270420403658656,1.4698035146325914e-22,0.0
DUSP18,0.8856050953068637,1.5740412911641284e-22,0.0
DLG2,-2.1016967405876885,1.6502293016439872e-22,0.0
RPL23A,1.202187983052588,1.6887226669310405e-22,0.0
OSBPL3,2.2950413981341655,1.7785803947155657e-22,0.0
PEG3,-2.866967143632924,1.9122075178518496e-22,0.0
PHKG1,3.4482551576288376,1.9270947898839367e-22,0.0
GBP2,4.706894719939851,2.1991364995170075e-22,0.0
KCNN4,5.47821570723635,2.526926295380219e-22,0.0
YBX3,1.6521314333092498,2.5429747920754562e-22,0.0
PACC1,-2.5476009742360635,2.6946739929088567e-22,0.0
SMYD2,3.661464271631754,2.7193962464234754e-22,0.0
WSCD1,-2.2412087337685636,2.782102515545977e-22,0.0
RFC2,2.060257732013015,2.940479596074454e-22,0.0
NUDT10,-3.6026454489238615,2.981868408273049e-22,0.0
KLF10,2.47935366601839,3.321649358416207e-22,0.0
NTRK3,-2.1737404227239026,3.3264738990602876e-22,0.0
ISG15,-2.368721064433812,3.4052332319210306e-22,0.0
C3orf70,-2.1660529442132113,3.568738080951976e-22,0.0
LINC02283,-4.040695319929098,3.6535392035970636e-22,0.0
CLIP3,-1.540689633302657,3.800019699870352e-22,0.0
KAT2B,-1.8462684234620828,4.125933030487734e-22,0.0
TAF10,1.3700179036796574,4.289349307043329e-22,0.0
DPY19L1,1.9048696790982371,4.335331392485252e-22,0.0
PTPRD,-2.1373865790575937,4.499026211941351e-22,0.0
ZYX,2.3732469207247497,4.804797931603544e-22,0.0
TAFA5,-2.786360269384194,4.976096680611616e-22,0.0
SGMS1,-2.75635054701421,5.010898595343078e-22,0.0
ABCG1,-3.61105941619013,5.24175934580204e-22,0.0
RAP1GAP,-1.7206555518581852,5.492440642653218e-22,0.0
TTYH3,1.335981237252683,6.503387260918883e-22,0.0
STK32B,-3.8964912962905376,6.781175506763859e-22,0.0
ROMO1,1.4453728231082423,6.819438429239396e-22,0.0
MAP4,1.3983007086122268,6.85981548173319e-22,0.0
RACK1,1.4435504746251828,7.064246108027496e-22,0.0
STXBP6,-3.2577073593140153,7.465550679493803e-22,0.0
TUBB6,2.224510427817397,8.588015384196518e-22,0.0
EIF1AX,1.2045611032774377,9.08631183257382e-22,0.0
PTMS,1.5369202595646048,1.0378318555843125e-21,0.0
ADGRL3,-1.8061219980602932,1.0547560353462387e-21,0.0
TANK,2.0768459534540793,1.0599417343483197e-21,0.0
TOX2,-2.3328169663081084,1.1016129391064317e-21,0.0
RPS6,1.4415102849663528,1.1382192042745907e-21,0.0
PDIA4,1.6597258525272707,1.1493128285094818e-21,0.0
RPS21,1.4029927061202072,1.4381400144941755e-21,0.0
SBDSP1,1.7426080409714706,1.4642023999904274e-21,0.0
PCSK1N,-1.4405368389977384,1.506408466951868e-21,0.0
MAPK4,1.8252020256278034,1.7074044910639176e-21,0.0
DOCK7,1.420243448314068,1.7218728485375785e-21,0.0
SLC25A4,-1.6132930496232076,1.843255067520317e-21,0.0
RPS29,1.5244460627737753,1.9987767500068834e-21,0.0
ARFGEF3,-2.285910210806649,2.028679953571204e-21,0.0
ATL1,-3.026904583769721,2.0965043629751847e-21,0.0
SNHG32,1.796268224709807,2.2583434316637613e-21,0.0
APCDD1,-2.606901393049974,2.2646955404581774e-21,0.0
IGSF9B,-1.299493550293221,2.2936651627496713e-21,0.0
EIF5,1.3511192816240316,2.3497583300777448e-21,0.0
CELF5,-2.3448383736984835,2.4185349108663827e-21,0.0
ASIC4,-2.8833274650510274,2.466162960090558e-21,0.0
IFIT1,-3.2247307690137093,2.891831798379084e-21,0.0
PDE4A,-1.5268908811917288,2.895695469369291e-21,0.0
BUD31,1.344310570560532,2.9789039203148054e-21,0.0
AP1S2,1.3530045410038165,3.1181810421087958e-21,0.0
FAM20C,2.01540161991951,3.2047618082844265e-21,0.0
FBXO32,2.660346379109807,3.2425529786583676e-21,0.0
ENPP4,-2.9711499755505755,3.2502170741586706e-21,0.0
PPFIBP2,-3.2940118224632586,3.260319496771293e-21,0.0
C19orf48,2.211470878477899,3.2604564870021433e-21,0.0
NCAM2,-1.9097971043428585,3.2624026428141557e-21,0.0
LINC01546,-5.294185648633195,3.627377307358176e-21,0.0
SLITRK4,-2.85145129888715,3.627377307358176e-21,0.0
SERBP1,1.3765851034270122,3.8216291091038e-21,0.0
ATP6V1F,1.293695152645002,3.8548627109076514e-21,0.0
P2RY1,2.9023790951812742,3.915348345190751e-21,0.0
CTSF,-1.7857368799585978,4.074733933257465e-21,0.0
DSCAM-IT1,-4.419397690950207,4.2481513016436745e-21,0.0
RPL11,1.370324070538706,4.340416520866479e-21,0.0
TLE1,1.4281323887333213,4.484023463532947e-21,0.0
NMB,3.334050071399527,5.269687255358979e-21,0.0
HIF1A,1.7980448963107514,5.275018825040804e-21,0.0
CHST2,2.053725977427517,5.445819092036058e-21,0.0
SEMA3A,3.2371944979012155,5.507774797437509e-21,0.0
CCDC50,-1.941861536574806,6.541513156282069e-21,0.0
GSTA4,-2.1509981123053725,6.609552947360886e-21,0.0
ENPP2,-5.982399360150311,6.618051426415338e-21,0.0
DHRS3,2.42192617320814,6.7334906319314726e-21,0.0
CLDN12,1.5195985323022134,7.625679267975909e-21,0.0
ANXA2R,3.3195419055240616,8.367485233238793e-21,0.0
APBB1,-1.9481509200443383,8.626521875870919e-21,0.0
RIMS1,-2.2137986310517324,1.0354697221483011e-20,0.0
GUSB,2.1681391775790844,1.0570207127275915e-20,0.0
TMEM184B,-2.511806892614979,1.08467631267364e-20,0.0
PTP4A2,1.1986350340794103,1.245999935086068e-20,0.0
NTN4,-3.5013239554177624,1.28955784502415e-20,0.0
RPA3,1.921945530161,1.428605683575903e-20,0.0
EEF1A1,0.7477166218435607,1.4597683505652987e-20,0.0
PTPRN2,-2.3536598071083676,1.5281597040982496e-20,0.0
RPS27A,1.165651439265598,1.5324901766076127e-20,0.0
TNRC6C,-1.5066842461978691,1.5519491017773068e-20,0.0
RPS20,1.4707476343761605,1.5552019541169974e-20,0.0
PTN,1.8164253056342445,1.6296536567939725e-20,0.0
KMT2E-AS1,1.909385484870977,1.681102801353355e-20,0.0
LPL,2.1791997319479606,1.8941350260577343e-20,0.0
CKS2,2.277052668387035,2.0419229991058898e-20,0.0
SLMO2-ATP5E,1.1995074403146029,2.0651699504456965e-20,0.0
PTPRE,-2.0352979064551984,2.325369974949668e-20,0.0
FAM181A,3.169148910190723,2.3742859903901064e-20,0.0
COX7A1,-5.66720918721439,2.4406500332734065e-20,0.0
ERC2,-1.6173089179011524,2.6343009642842517e-20,0.0
SUMO3,1.2847367029378352,2.953311220179526e-20,0.0
CCZ1P-OR7E38P,2.636230474823662,2.9738927553542496e-20,0.0
PAQR4,1.9450365118300905,3.1220425558570695e-20,0.0
SH3D19,-3.288381722066339,3.1627198288718045e-20,0.0
CASP1,4.932259216730596,3.19258855654401e-20,0.0
CHD7,-2.041404838813559,3.5841053941744936e-20,0.0
IL1RAPL1,-3.1708562914924565,3.6284600751523823e-20,0.0
CD320,1.8751896135210442,3.894711820888337e-20,0.0
CXCL12,-3.868548481828593,3.89841760104475e-20,0.0
LSP1P4,2.6568736458312063,4.0031505469459466e-20,0.0
LRP6,-2.1015635208114727,4.2257729519164204e-20,0.0
CAVIN1,2.5892302996124283,4.298309677357225e-20,0.0
HRH1,3.9400461581391513,4.420137555702651e-20,0.0
CHGB,-3.0657100160095765,4.63065247168764e-20,0.0
MICU1,-2.2285037120172015,4.671144566959079e-20,0.0
CACNG2,-1.8762328790259613,4.8394142194686513e-20,0.0
PTPN12,1.9861723619291596,5.1706370742765604e-20,0.0
HSPE1,1.3817467557388055,5.226841003428571e-20,0.0
RPS25,1.2487679025614316,5.395237907349094e-20,0.0
IGFBP5,3.1466848796676947,5.410248663246235e-20,0.0
STXBP5L,-2.4798097438471083,5.626069866369019e-20,0.0
NRXN1,-1.539963934648628,5.661931784602437e-20,0.0
ZSWIM6,-1.8754683384025659,6.698682810946913e-20,0.0
RAPGEF4,-2.295953596826513,6.777851761850939e-20,0.0
PRKCZ,-4.461311030619427,7.910392207443557e-20,0.0
SNORD3A,3.0640857322488335,8.064820583668882e-20,0.0
GGCT,2.206463332736281,8.199765155173577e-20,0.0
GUK1,1.1212025481853118,8.303548167800184e-20,0.0
DHRS7,-1.610939262402904,8.453294663127869e-20,0.0
GBP3,2.8922609261246945,8.617062123590839e-20,0.0
LINC00475,4.125663188319178,8.629043822463432e-20,0.0
TOMM6,1.3549329098795206,8.869674090069454e-20,0.0
RNVU1-18,3.925866915698479,9.432771456291048e-20,0.0
CERS4,-2.3057095242732784,9.481672649859535e-20,0.0
ANO4,-3.427284722767003,1.0454761155167509e-19,0.0
CHRDL1,-3.418753751327168,1.1500008547264646e-19,0.0
UBB,-0.7114922403758978,1.1681903844428415e-19,0.0
RBBP8,2.5807064792829464,1.2185938536950613e-19,0.0
CSGALNACT1,-2.137012795013486,1.2881847017260941e-19,0.0
LRP10,1.2803871001308993,1.306413408649284e-19,0.0
GABBR1,-1.5947699689153814,1.3873539366905338e-19,0.0
GLIPR2,1.7440254976339256,1.43567877804644e-19,0.0
PCSK2,-3.1902460353812403,1.4688275163758035e-19,0.0
DYNLT1,1.5878798159240062,1.5199183078028908e-19,0.0
CBX3,1.2121183148251797,1.606837854881229e-19,0.0
KCNJ10,-1.9110594168867554,1.6197866457198733e-19,0.0
SLC39A14,2.7501437134608193,1.6308872360645963e-19,0.0
TMA7,1.076540407933992,1.667874485087405e-19,0.0
MYO5A,-1.9146737428978136,1.7284966064771214e-19,0.0
MAN1C1,3.0026955568952403,1.7507015292977291e-19,0.0
AGAP1,-2.5815008896319274,1.8217736876390134e-19,0.0
CPNE5,-2.530866680923247,1.8299288038821862e-19,0.0
XPR1,1.536805554593325,1.8475125457206937e-19,0.0
EIF4G1,0.9841744481963093,1.8637950827005112e-19,0.0
SHROOM2,-3.3467564779607253,1.9811716176244848e-19,0.0
STYXL1,1.7439571973822527,2.0853190525737887e-19,0.0
PTPN5,-2.3488873463372615,2.2309843132113587e-19,0.0
CD164,1.4340089956385105,2.3389444449404385e-19,0.0
SPDYE2,1.6765926124049744,2.344160389239076e-19,0.0
FZD5,2.149041845506481,2.3964972545013367e-19,0.0
SCARA3,1.5234091931707667,2.478674087961504e-19,0.0
TWIST1,3.6788260196213436,2.4877827923272107e-19,0.0
SHD,-3.8672707287444026,2.5116577676980485e-19,0.0
NETO1,-3.1581275499946533,2.5297751263058044e-19,0.0
TMEM158,3.3191780343840223,2.6359272385223064e-19,0.0
LAPTM4A,1.3000990237349297,2.7084451174440667e-19,0.0
C19orf53,1.1130147427802044,2.7454916478532563e-19,0.0
S1PR1,0.6920840334326623,3.0892160134537283e-19,0.0
TACC2,-2.5361812011694935,3.3801028001142067e-19,0.0
MIAT,-1.5286841066777688,3.402969688446198e-19,0.0
HMGB2,2.0718789813515426,3.5796588005155896e-19,0.0
POLD2,1.5406421022603234,3.67146326208655e-19,0.0
ABCC8,-2.897966465137849,3.839366503856041e-19,0.0
KCTD16,-2.060148591288114,4.0784955897486775e-19,0.0
CPNE6,-5.32305345557016,4.141402154490033e-19,0.0
STARD4,-3.144517487262472,4.2852983055078433e-19,0.0
KCNIP4,-3.273915206434995,4.360622769399423e-19,0.0
CLCF1,4.5421985256646575,4.635617913747301e-19,0.0
MXRA7,-2.8486675622928423,4.712111061980973e-19,0.0
EHD2,2.0398394598515073,5.266663415906419e-19,0.0
METTL7B,4.1048819989675644,5.46456718952503e-19,0.0
USP43,-3.2005091392253004,5.487704663283044e-19,0.0
GABRA2,-3.7866814628085703,6.009875790892219e-19,0.0
TMED4,1.0643349490024763,6.027382933681921e-19,0.0
ECE2,-3.169203610558436,6.090096202297309e-19,0.0
GPX1,1.5373800204168706,7.011875657112293e-19,0.0
ATP1A3,-1.6127359855716412,7.02064255405315e-19,0.0
TGFB2,1.5400031260669456,7.306622027379512e-19,0.0
ZNF706,1.0939618774815625,7.424036901564256e-19,0.0
UQCR11,1.0682391983813888,7.921731774114874e-19,0.0
ADAMTS9,1.1991615354383773,8.048777364764092e-19,0.0
SNRPD2,1.3774057211245656,8.158182297702607e-19,0.0
PCOLCE,3.4717760871615653,9.378309154060036e-19,0.0
CACNA1E,-1.213946210466884,9.582784303947217e-19,0.0
C4orf48,-1.3782383302121843,9.806075848024395e-19,0.0
PID1,-2.348090213824945,1.0335672876380557e-18,0.0
RIMS2,-2.33681013429143,1.0710015155611357e-18,0.0
ENHO,-1.5025623556064691,1.081252724983329e-18,0.0
GLIPR1,3.1530772874665174,1.1657342490035956e-18,0.0
DPP6,-1.8267794578358814,1.1662583041966122e-18,0.0
MAP3K6,2.6363271266268216,1.2205981215435996e-18,0.0
HID1,-3.5553133915054786,1.247277337072149e-18,0.0
ARPC1A,1.4381323803416375,1.2898569662309036e-18,0.0
CITED4,-4.392265908721185,1.3440564067149565e-18,0.0
JMJD1C,-1.4075947654266756,1.3700712386892448e-18,0.0
RFX4,1.671010380360952,1.4041602540280487e-18,0.0
MEOX2,4.710168218436785,1.4320781858516944e-18,0.0
FOSL2,2.7288751923493693,1.4364685360468477e-18,0.0
SEPTIN7,1.1064500440920064,1.4413200626934324e-18,0.0
EEF1G,1.0902591216812179,1.454420093044565e-18,0.0
SLC2A3,1.992916686589009,1.4673164209708101e-18,0.0
EVI5L,-1.9449851551706596,1.4919698318988256e-18,0.0
ID1,2.7999574618533485,1.4963993039610093e-18,0.0
GRM5-AS1,-2.782062615670603,1.5048633139368723e-18,0.0
NDRG4,-2.173110433094586,1.5186843007236255e-18,0.0
DOCK3,-2.4785245680843495,1.5498960375026716e-18,0.0
FAM107A,1.9935305116337692,1.5648461804969763e-18,0.0
CLDN10,-2.2509590838208084,1.5680107791819756e-18,0.0
SMIM4,1.633934596043628,1.6091519969916036e-18,0.0
RPSA,1.3325474234297552,1.645758433919431e-18,0.0
RNASE2,4.8230746333755565,1.6471759756881876e-18,0.0
RPL6,1.1388868963628784,1.6979020570936428e-18,0.0
DIPK1A,-2.7020816846400137,1.7001257986543648e-18,0.0
